Date,Price,Open,High,Low,Vol.,Change %
19-Feb-15,87.6,90.2,90.43,86.64,-,-1.99%
18-Feb-15,89.38,94.21,95.06,88.68,-,-3.84%
17-Feb-15,92.95,95.21,95.36,92.26,-,0.23%
13-Feb-15,92.74,93.22,95.09,91.9,-,-0.54%
12-Feb-15,93.24,97.7,98.21,92.31,-,-5.56%
11-Feb-15,98.73,102.15,102.31,98.73,-,1.44%
10-Feb-15,97.33,102.32,103.1,96.87,-,-6.58%
9-Feb-15,104.19,107.21,107.5,104.19,-,2.46%
6-Feb-15,101.69,96.91,104.79,94.91,-,3.18%
5-Feb-15,98.56,101.44,101.44,97.67,-,-4.99%
4-Feb-15,103.74,102.92,103.8,98.65,-,2.68%
3-Feb-15,101.03,105.22,105.38,100.92,-,-5.35%
2-Feb-15,106.74,108.24,113.57,106.47,-,-2.06%
30-Jan-15,108.99,104.66,111.52,102.69,-,8.23%
29-Jan-15,100.7,106.55,109.99,100.7,-,-7.34%
28-Jan-15,108.68,96.02,109.11,95.15,-,13.08%
27-Jan-15,96.11,97.81,100.11,96.02,-,4.54%
26-Jan-15,91.94,96.7,97.74,91.85,-,-4.56%
23-Jan-15,96.33,94.56,98.55,93.54,-,3.30%
22-Jan-15,93.25,96.89,99.03,92.92,-,-5.45%
21-Jan-15,98.62,109.59,110.21,98.57,-,-9.02%
20-Jan-15,108.4,111.04,113.55,107.55,-,-2.62%
16-Jan-15,111.32,116.01,117.35,111.32,-,-4.91%
15-Jan-15,117.07,113.26,117.55,111.58,-,3.15%
14-Jan-15,113.5,118.22,119.55,113.41,-,3.92%
13-Jan-15,109.22,105.79,111.91,102.67,-,0.17%
12-Jan-15,109.04,105.55,111.45,105.55,-,5.08%
9-Jan-15,103.77,97.92,103.85,97.92,-,5.41%
8-Jan-15,98.44,103.8,103.8,98.18,-,-8.59%
7-Jan-15,107.69,113.31,113.33,107.46,-,-9.08%
6-Jan-15,118.45,120.69,125.68,114.1,-,-2.81%
5-Jan-15,121.87,115.48,125.12,115.35,-,8.28%
2-Jan-15,112.55,109.56,119.82,107.04,-,-0.47%
31-Dec-14,113.08,97.3,115.53,96.93,-,15.58%
30-Dec-14,97.84,96.32,98.39,95.36,-,3.14%
29-Dec-14,94.86,96.47,97.01,93.86,-,2.80%
26-Dec-14,92.28,94.34,94.9,92.25,-,-3.16%
24-Dec-14,95.29,94.87,96.07,93.56,-,0.59%
23-Dec-14,94.73,96.8,99.99,94.67,-,-4.98%
22-Dec-14,99.69,99.71,100.87,97.51,-,0.52%
19-Dec-14,99.17,106.46,108.12,99.17,-,-7.53%
18-Dec-14,107.24,109.14,110.29,103.77,-,-6.23%
17-Dec-14,114.37,131.46,132.03,111.95,-,-13.97%
16-Dec-14,132.94,132.97,134.5,120.04,-,3.68%
15-Dec-14,128.22,134.02,141.22,127.48,-,-7.49%
12-Dec-14,138.6,132.44,141.66,128.01,-,4.68%
11-Dec-14,132.4,114.17,132.4,104.71,-,12.85%
10-Dec-14,117.32,104.65,118.09,103.74,-,20.79%
9-Dec-14,97.13,98.01,101.91,95.39,-,2.84%
8-Dec-14,94.45,89.11,94.66,86.03,-,10.58%
5-Dec-14,85.41,84.68,85.83,83.89,-,0.28%
4-Dec-14,85.17,86.42,88.06,85.13,-,-1.48%
3-Dec-14,86.45,82.81,86.45,82.8,-,3.57%
2-Dec-14,83.47,85.22,86.19,83.45,-,-3.88%
1-Dec-14,86.84,82.51,87.53,82.41,-,8.77%
28-Nov-14,79.84,78.34,80.09,77.75,-,3.63%
26-Nov-14,77.04,77.68,78.56,76.45,-,-1.14%
25-Nov-14,77.93,79.06,80.05,77.79,-,-1.67%
24-Nov-14,79.25,79.82,80.26,78.76,-,-0.11%
21-Nov-14,79.34,77.25,80.49,76.9,-,0.25%
20-Nov-14,79.14,82.22,82.22,79.14,-,-2.37%
19-Nov-14,81.06,82.81,85.22,79.8,-,-1.86%
18-Nov-14,82.6,83.86,84.07,80.13,-,-2.58%
17-Nov-14,84.79,88.28,88.28,84.37,-,-0.92%
14-Nov-14,85.58,85.49,87.93,84.96,-,-0.82%
13-Nov-14,86.29,83.32,89.07,82.59,-,3.84%
12-Nov-14,83.1,84.18,85.26,81.89,-,4.15%
11-Nov-14,79.79,79.34,82.25,78.98,-,0.11%
10-Nov-14,79.7,82.11,82.18,78.37,-,-0.92%
7-Nov-14,80.44,83.94,84.52,80.44,-,-3.57%
6-Nov-14,83.42,87.13,89.12,83.42,-,-4.20%
5-Nov-14,87.08,89.59,91.45,86.78,-,-5.80%
4-Nov-14,92.44,93.53,96.45,91.96,-,-0.80%
3-Nov-14,93.19,94.54,94.92,91.77,-,-0.97%
31-Oct-14,94.1,94.19,96.49,93.96,-,-4.49%
30-Oct-14,98.52,99.81,101.46,96.02,-,-0.83%
29-Oct-14,99.34,96.36,102.67,95.48,-,3.60%
28-Oct-14,95.89,99.27,99.63,95.89,-,-4.82%
27-Oct-14,100.75,108.03,109.31,99.9,-,-3.48%
24-Oct-14,104.38,102.25,109.48,100.25,-,2.28%
23-Oct-14,102.05,103.28,104.72,98.63,-,-6.22%
22-Oct-14,108.82,103.59,111.51,99.67,-,4.54%
21-Oct-14,104.09,105.31,105.71,101.34,-,-4.36%
20-Oct-14,108.83,118.2,119.05,108.83,-,-8.42%
17-Oct-14,118.84,114.48,121.19,110.4,-,-2.54%
16-Oct-14,121.94,133.08,133.08,116.46,-,-5.48%
15-Oct-14,129.01,133.96,142.58,122.06,-,6.96%
14-Oct-14,120.61,126.46,127.62,114.49,-,-8.33%
13-Oct-14,131.57,113.11,132.21,112.47,-,16.04%
10-Oct-14,113.38,102.36,113.85,99.85,-,11.02%
9-Oct-14,102.13,90.22,103.46,89.64,-,14.65%
8-Oct-14,89.08,98.75,100.23,88.68,-,-10.20%
7-Oct-14,99.2,91.02,99.2,90.96,-,11.80%
6-Oct-14,88.73,87.58,89.85,84.33,-,1.09%
3-Oct-14,87.77,90.22,90.72,87.7,-,-6.38%
2-Oct-14,93.75,96.03,98.83,92.5,-,-4.45%
1-Oct-14,98.12,92.07,106.77,92.07,-,6.11%
30-Sep-14,92.47,94.16,95.56,90.57,-,-2.68%
29-Sep-14,95.02,97.77,98.11,93,-,4.84%
26-Sep-14,90.63,95.81,96.58,88.34,-,-6.30%
25-Sep-14,96.72,87.58,99.76,87.58,-,12.19%
24-Sep-14,86.21,89.85,90.92,85.64,-,-6.19%
23-Sep-14,91.9,88.61,92.45,86.48,-,5.14%
22-Sep-14,87.41,80.94,87.82,80.78,-,12.50%
19-Sep-14,77.7,76.17,79.15,75.37,-,0.30%
18-Sep-14,77.47,80.34,80.72,77.13,-,-4.97%
17-Sep-14,81.52,84.48,84.48,78.22,-,-3.55%
16-Sep-14,84.52,92.67,93.08,83.06,-,-7.71%
15-Sep-14,91.58,89.7,93.68,88.77,-,2.61%
12-Sep-14,89.25,82.75,90.11,82.4,-,7.40%
11-Sep-14,83.1,84.06,85.43,82.38,-,1.19%
10-Sep-14,82.12,81.88,85.33,80.87,-,3.56%
9-Sep-14,79.3,77.67,80.34,77.52,-,1.88%
8-Sep-14,77.84,79.3,79.36,77.52,-,0.66%
5-Sep-14,77.33,78.84,80.86,77.11,-,-3.33%
4-Sep-14,79.99,79.58,81.37,77.66,-,-0.97%
3-Sep-14,80.77,80.8,81.43,79.81,-,-1.99%
2-Sep-14,82.41,82.71,83.62,81.93,-,1.60%
29-Aug-14,81.11,79.79,81.99,79.79,-,0.72%
28-Aug-14,80.53,81.26,82.1,80.23,-,2.13%
27-Aug-14,78.85,79.26,80.1,78.57,-,-0.68%
26-Aug-14,79.39,79.7,79.89,78.57,-,0.08%
25-Aug-14,79.33,80.35,80.77,78.98,-,-0.31%
22-Aug-14,79.58,79.56,82.41,79.22,-,-0.04%
21-Aug-14,79.61,79.83,81.79,79.37,-,-0.36%
20-Aug-14,79.9,81.64,82.43,79.89,-,-1.16%
19-Aug-14,80.84,80.82,80.95,78.99,-,-0.22%
18-Aug-14,81.02,81.19,83.05,80.69,-,-1.44%
15-Aug-14,82.2,76.64,89.06,76.07,-,4.74%
14-Aug-14,78.48,80.88,80.88,78.03,-,-3.43%
13-Aug-14,81.27,86.68,87.38,80.81,-,-5.48%
12-Aug-14,85.98,87.48,88.36,85.86,-,-1.78%
11-Aug-14,87.54,90.5,90.69,85.46,-,-4.68%
8-Aug-14,91.84,96.77,97.54,89.9,-,-5.71%
7-Aug-14,97.4,92.83,99.11,90.75,-,1.06%
6-Aug-14,96.38,100.42,100.42,93.01,-,-1.97%
5-Aug-14,98.32,94.07,101.56,92.48,-,5.58%
4-Aug-14,93.12,99.75,100.3,90.69,-,-7.90%
1-Aug-14,101.11,96.11,105.23,91.89,-,3.79%
31-Jul-14,97.42,86.74,97.94,86.36,-,16.56%
30-Jul-14,83.58,79.36,85.15,79.33,-,2.28%
29-Jul-14,81.72,80.76,82.19,78.44,-,0.63%
28-Jul-14,81.21,81.71,84.4,80.94,-,0.16%
25-Jul-14,81.08,78.84,81.41,78.58,-,4.40%
24-Jul-14,77.66,75.49,78.01,75.49,-,1.33%
23-Jul-14,76.64,75.09,77.71,73.93,-,1.89%
22-Jul-14,75.22,78.44,79.19,75.15,-,-7.60%
21-Jul-14,81.41,81.09,84.08,80.58,-,1.29%
18-Jul-14,80.37,86.55,87.01,78.23,-,-10.66%
17-Jul-14,89.96,75.96,93.32,74.28,-,18.67%
16-Jul-14,75.81,76.54,78.65,74.94,-,-3.94%
15-Jul-14,78.92,76.05,81.42,75.54,-,2.11%
14-Jul-14,77.29,78.34,79.05,76.15,-,-3.28%
11-Jul-14,79.91,80.61,82.24,79.21,-,-2.71%
10-Jul-14,82.14,83.27,83.27,77.9,-,7.68%
9-Jul-14,76.28,75.61,78.93,75.13,-,4.19%
8-Jul-14,73.21,72.05,74.96,72.05,-,2.16%
7-Jul-14,71.66,70.45,72.52,70.35,-,4.84%
3-Jul-14,68.35,66.91,68.64,66.52,-,0.29%
2-Jul-14,68.15,69.21,69.78,67.32,-,-1.63%
1-Jul-14,69.28,70.99,71.65,68.64,-,-3.19%
30-Jun-14,71.56,73.77,73.88,70.81,-,-1.60%
27-Jun-14,72.72,73.61,73.96,72.48,-,-0.19%
26-Jun-14,72.86,70.83,75.36,70.83,-,0.76%
25-Jun-14,72.31,76.85,77.14,71.81,-,-3.89%
24-Jun-14,75.24,74.05,76.92,72.11,-,3.66%
23-Jun-14,72.58,73.28,74.44,72.01,-,-1.02%
20-Jun-14,73.33,71.97,73.33,70.44,-,-0.11%
19-Jun-14,73.41,70.29,75.01,69.64,-,2.30%
18-Jun-14,71.76,77.67,77.67,71.27,-,-8.48%
17-Jun-14,78.41,81.64,82.15,75.95,-,-3.79%
16-Jun-14,81.5,81.9,83.93,80.31,-,2.12%
13-Jun-14,79.81,78.13,83.8,77.8,-,-0.20%
12-Jun-14,79.97,74.46,79.97,73.22,-,7.76%
11-Jun-14,74.21,73.38,75.63,72.99,-,5.26%
10-Jun-14,70.5,71.87,72.17,70.11,-,-0.54%
9-Jun-14,70.88,68.62,72.06,67.99,-,5.66%
6-Jun-14,67.08,63.6,68.89,62.83,-,2.46%
5-Jun-14,65.47,66.71,67.95,64.91,-,-3.25%
4-Jun-14,67.67,68.98,69.37,66.96,-,-0.76%
3-Jun-14,68.19,69.01,70.25,68.04,-,-0.83%
2-Jun-14,68.76,69.8,70.52,68.04,-,1.19%
30-May-14,67.95,67.5,69.4,67.42,-,1.52%
29-May-14,66.93,66.15,68.03,65.37,-,-0.65%
28-May-14,67.37,64.88,67.83,64.56,-,3.73%
27-May-14,64.95,66.76,67,64.93,-,-2.86%
23-May-14,66.86,68.08,68.31,66.25,-,-1.76%
22-May-14,68.06,66.64,68.51,65.68,-,2.25%
21-May-14,66.56,67.83,68.91,65.4,-,-3.21%
20-May-14,68.77,66.57,71.04,66.45,-,1.76%
19-May-14,67.58,70.75,70.93,67.25,-,-1.66%
16-May-14,68.72,70.58,72.42,68.34,-,-4.02%
15-May-14,71.6,70,75.93,69.34,-,3.72%
14-May-14,69.03,68.76,71.01,67.54,-,11.77%
9-May-14,61.76,62.23,64.84,61.29,-,-0.64%
8-May-14,62.16,62.84,63.5,60.11,-,-0.77%
7-May-14,62.64,64.29,67.19,62.64,-,-3.53%
6-May-14,64.93,64.32,65.39,62.69,-,0.82%
5-May-14,64.4,67.15,67.73,64.08,-,-0.22%
2-May-14,64.54,63.58,65.41,62.59,-,0.06%
1-May-14,64.5,64.65,65.26,63.07,-,0.02%
30-Apr-14,64.49,65.21,65.96,63.94,-,-1.50%
29-Apr-14,65.47,66.76,67.11,64.94,-,-3.19%
28-Apr-14,67.63,70.21,71.44,67.05,-,-4.06%
25-Apr-14,70.49,69.24,73.18,69.24,-,2.53%
24-Apr-14,68.75,67.14,70.53,66.46,-,3.82%
23-Apr-14,66.22,67.27,68.24,65.89,-,-0.78%
22-Apr-14,66.74,68.34,68.37,66.14,-,-2.74%
21-Apr-14,68.62,71.2,71.7,67.18,-,-2.08%
17-Apr-14,70.08,72.17,72.17,69.19,-,-2.77%
16-Apr-14,72.08,77.98,78.61,71.68,-,-10.65%
15-Apr-14,80.67,81,87.64,79.58,-,-1.86%
14-Apr-14,82.2,82.53,87.37,78.9,-,-2.07%
11-Apr-14,83.94,81.17,85.48,77.38,-,6.85%
10-Apr-14,78.56,69.75,80.24,69.07,-,13.54%
9-Apr-14,69.19,72.59,73.49,68.61,-,-3.14%
8-Apr-14,71.43,73.71,75.62,71.14,-,-4.13%
7-Apr-14,74.51,72.46,76.7,72.15,-,7.16%
4-Apr-14,69.53,65.21,72.58,65.21,-,2.66%
3-Apr-14,67.73,67.12,69.18,67.04,-,0.59%
2-Apr-14,67.33,67.31,68.55,66.7,-,-0.27%
1-Apr-14,67.51,71.35,71.39,67.12,-,-6.50%
31-Mar-14,72.2,75.31,75.36,71.47,-,-3.55%
28-Mar-14,74.86,73.36,77.18,73.09,-,0.20%
27-Mar-14,74.71,76.21,77.87,74.57,-,-2.05%
26-Mar-14,76.27,73.83,78,72.69,-,2.01%
25-Mar-14,74.77,75.93,77.39,74.19,-,-3.26%
24-Mar-14,77.29,79.19,81.16,76.77,-,-1.72%
21-Mar-14,78.64,75.8,79.32,74.91,-,2.09%
20-Mar-14,77.03,81.62,81.73,77,-,-5.31%
19-Mar-14,81.35,81.92,86.66,79.31,-,-0.66%
18-Mar-14,81.89,85.25,85.31,80.83,-,-6.72%
17-Mar-14,87.79,93.11,93.11,87.79,-,-9.60%
14-Mar-14,97.11,94.31,100.54,92.37,-,5.39%
13-Mar-14,92.14,81.61,94.79,81.46,-,10.41%
12-Mar-14,83.45,86.4,88.99,82.86,-,-1.96%
11-Mar-14,85.12,86.11,87.05,83.07,-,3.36%
10-Mar-14,82.35,86.02,87.3,82.17,-,-0.87%
7-Mar-14,83.07,79.73,84.69,79.06,-,4.42%
6-Mar-14,79.55,79.72,81.47,79.12,-,-1.20%
5-Mar-14,80.52,82.47,82.82,80.45,-,-1.97%
4-Mar-14,82.14,84.99,85.17,80.46,-,-11.53%
3-Mar-14,92.84,91.23,93.55,87.35,-,13.98%
28-Feb-14,81.45,79.14,85.28,76.18,-,3.18%
27-Feb-14,78.94,80.43,82,78.76,-,-0.60%
26-Feb-14,79.42,76.89,80.81,75.92,-,3.87%
25-Feb-14,76.46,77.46,80.23,76.21,-,-1.77%
24-Feb-14,77.84,79.76,79.76,76.39,-,-1.42%
21-Feb-14,78.96,77.49,80.04,76.56,-,-1.09%
20-Feb-14,79.83,85.47,87.35,79.04,-,-7.42%
19-Feb-14,86.23,77.55,88.4,75.41,-,13.73%
18-Feb-14,75.82,78.93,80.32,75.82,-,-2.16%
14-Feb-14,77.49,77.64,79.51,77.09,-,-1.17%
13-Feb-14,78.41,83.55,84.22,77.81,-,-1.45%
12-Feb-14,79.56,77.98,81.4,77.29,-,1.17%
11-Feb-14,78.64,78.43,79.36,75.42,-,-1.56%
10-Feb-14,79.89,84.53,84.99,79.79,-,-3.94%
7-Feb-14,83.17,88.33,88.33,79.95,-,-10.16%
6-Feb-14,92.58,99.46,99.5,91.1,-,-10.00%
5-Feb-14,102.87,100.63,104.17,99.75,-,2.46%
4-Feb-14,100.4,103.72,104.22,97.69,-,-5.97%
3-Feb-14,106.78,100.17,109.67,99.37,-,7.14%
31-Jan-14,99.66,98.54,100.66,93.99,-,7.92%
30-Jan-14,92.35,88.99,92.44,85.02,-,-0.13%
29-Jan-14,92.47,92.4,94.02,86.46,-,10.14%
28-Jan-14,83.96,92.12,92.28,81.73,-,-10.20%
27-Jan-14,93.5,94.04,105.2,89.06,-,-4.31%
24-Jan-14,97.71,84.12,97.71,83.88,-,24.87%
23-Jan-14,78.25,75.89,85.33,75.79,-,5.09%
22-Jan-14,74.46,75.55,76.14,73.6,-,-4.27%
21-Jan-14,77.78,75.29,78.87,74.65,-,2.72%
17-Jan-14,75.72,72.16,76.53,71.56,-,2.35%
16-Jan-14,73.98,69.85,74.24,69.85,-,6.35%
15-Jan-14,69.56,69.85,71.46,68.38,-,0.36%
14-Jan-14,69.31,73.84,74.07,69.12,-,-8.45%
13-Jan-14,75.71,68.27,77.52,67.39,-,11.77%
10-Jan-14,67.74,67.84,67.85,67.15,-,-0.86%
8-Jan-14,68.33,68.33,68.33,68.33,-,0.00%
6-Jan-14,68.33,70.34,70.71,68.07,-,-2.43%
3-Jan-14,70.03,72.69,73.3,69.18,-,-4.25%
2-Jan-14,73.14,73.45,74.96,72.64,-,3.26%
31-Dec-13,70.83,68.7,72.51,68.61,-,1.61%
30-Dec-13,69.71,68.57,70.08,68.01,-,4.56%
27-Dec-13,66.67,62.4,67.29,62.4,-,6.31%
26-Dec-13,62.71,61.66,63.01,61.36,-,-1.23%
23-Dec-13,63.49,67.4,67.93,63.38,-,-6.63%
20-Dec-13,68,65.5,68.58,63.14,-,1.45%
19-Dec-13,67.03,66.15,67.34,62.03,-,-0.21%
18-Dec-13,67.17,80.13,83.37,65.33,-,-18.31%
17-Dec-13,82.23,84.29,85.87,81.3,-,-1.17%
16-Dec-13,83.2,83.36,83.92,79.7,-,-2.56%
13-Dec-13,85.39,81.86,85.86,79.47,-,2.41%
12-Dec-13,83.38,80.22,84.88,79.65,-,3.51%
11-Dec-13,80.55,69.93,81.74,69.29,-,14.34%
6-Dec-13,70.45,72.5,72.5,70.45,-,-7.06%
5-Dec-13,75.8,73.04,76.64,72.49,-,4.22%
4-Dec-13,72.73,74.66,77.37,72.18,-,-0.66%
3-Dec-13,73.21,70.86,75.75,70.23,-,5.20%
2-Dec-13,69.59,69.16,70,68.23,-,7.38%
27-Nov-13,64.81,64.75,65.27,64.51,-,-0.51%
26-Nov-13,65.14,64.94,65.92,64.12,-,0.40%
25-Nov-13,64.88,64.43,65.51,63.71,-,1.74%
22-Nov-13,63.77,64.64,65.62,63.36,-,-1.82%
21-Nov-13,64.95,67.19,67.51,64.13,-,-5.94%
20-Nov-13,69.05,74.67,74.67,66.38,-,-7.25%
19-Nov-13,74.45,74.35,76.72,73.96,-,-0.81%
18-Nov-13,75.06,73.04,76.45,71.69,-,2.01%
15-Nov-13,73.58,70.53,73.88,70.27,-,2.32%
14-Nov-13,71.91,72.09,74.1,70.79,-,0.76%
13-Nov-13,71.37,71.83,72.93,70.48,-,2.85%
8-Nov-13,69.39,70.16,70.16,69.39,-,-3.28%
7-Nov-13,71.74,68.68,72.97,68.68,-,6.42%
5-Nov-13,67.41,67.62,68.34,66.79,-,0.48%
4-Nov-13,67.09,69.85,70.39,66.93,-,-2.68%
1-Nov-13,68.94,68.2,69.66,68.04,-,-0.72%
31-Oct-13,69.44,69.84,70.7,68.16,-,-0.17%
30-Oct-13,69.56,69.11,71.66,68.5,-,1.52%
29-Oct-13,68.52,70.34,71.21,68.17,-,-2.34%
28-Oct-13,70.16,72.07,72.45,69.04,-,0.19%
25-Oct-13,70.03,70.94,71.57,69.77,-,-1.14%
24-Oct-13,70.84,72.07,73.64,70.59,-,-2.20%
23-Oct-13,72.43,75.38,77.49,72.06,-,-2.29%
22-Oct-13,74.13,72.41,74.84,71.24,-,-1.19%
21-Oct-13,75.02,73.32,76.98,73.23,-,2.18%
18-Oct-13,73.42,70.19,76.07,69.66,-,0.99%
17-Oct-13,72.7,84.67,84.9,72.35,-,-15.17%
16-Oct-13,85.7,96.48,97.24,85.06,-,-17.09%
15-Oct-13,103.37,92.33,104.47,90.97,-,12.60%
14-Oct-13,91.8,95.44,98.92,89.95,-,1.05%
11-Oct-13,90.85,93.75,94.73,88.88,-,-4.68%
10-Oct-13,95.31,105.8,106.27,93.38,-,-14.47%
9-Oct-13,111.43,116.11,120.2,106.82,-,4.58%
8-Oct-13,106.55,102.34,110.2,101.09,-,3.37%
7-Oct-13,103.08,94.91,103.28,94.43,-,16.20%
4-Oct-13,88.71,92.46,93.23,87.83,-,-5.42%
3-Oct-13,93.79,85.05,105.33,85,-,9.40%
2-Oct-13,85.73,78.67,85.91,78.59,-,12.17%
1-Oct-13,76.43,81.29,81.29,76.43,-,-6.42%
30-Sep-13,81.67,80.53,82.03,78.98,-,9.00%
27-Sep-13,74.93,71.42,75.77,71.39,-,7.10%
26-Sep-13,69.96,71.04,72.23,69.73,-,-4.27%
25-Sep-13,73.08,74.68,75.49,72.39,-,-2.27%
24-Sep-13,74.78,76.05,77.05,73.68,-,-3.58%
23-Sep-13,77.56,78.01,80.1,76.24,-,0.87%
20-Sep-13,76.89,73.54,77.1,73.23,-,5.01%
19-Sep-13,73.22,73.08,75.11,72.81,-,-1.92%
18-Sep-13,74.65,79.48,81.36,73.28,-,-6.09%
17-Sep-13,79.49,78.92,80.28,78.2,-,-0.75%
16-Sep-13,80.09,78.84,80.55,77.82,-,0.45%
13-Sep-13,79.73,79.41,81.12,78.89,-,-1.53%
12-Sep-13,80.97,78.24,81.52,76.8,-,3.28%
11-Sep-13,78.4,81.39,82.06,77.19,-,-1.07%
10-Sep-13,79.25,81.18,81.18,78.88,-,-5.04%
9-Sep-13,83.46,87.49,87.57,82.51,-,-3.53%
6-Sep-13,86.51,83.9,89.13,83.65,-,0.83%
5-Sep-13,85.8,88.43,88.46,85.01,-,-2.81%
4-Sep-13,88.28,90.61,90.97,87.73,-,-2.63%
3-Sep-13,90.66,91.34,92.55,90,-,-2.10%
30-Aug-13,92.6,91.09,94.28,90.98,-,1.21%
29-Aug-13,91.49,90.58,92.55,89.14,-,0.03%
28-Aug-13,91.46,92.66,93.56,89.03,-,-0.97%
27-Aug-13,92.36,87.54,92.61,86.28,-,11.20%
26-Aug-13,83.06,81.22,83.17,78.04,-,3.80%
23-Aug-13,80.02,83.87,84.36,79.8,-,-5.32%
22-Aug-13,84.52,87.84,88.63,84.3,-,-6.48%
21-Aug-13,90.38,91.36,93.41,86.86,-,1.46%
20-Aug-13,89.08,85.98,89.75,85.36,-,2.50%
19-Aug-13,86.91,85.86,87.26,84.24,-,3.35%
16-Aug-13,84.09,86.22,86.3,82.09,-,-2.46%
15-Aug-13,86.21,82.83,86.82,82.41,-,7.47%
14-Aug-13,80.22,79.59,80.66,78.91,-,1.62%
13-Aug-13,78.94,79.84,80.13,78.72,-,0.22%
12-Aug-13,78.77,78.77,78.77,78.77,-,1.86%
9-Aug-13,77.33,75.17,77.94,74.82,-,2.55%
8-Aug-13,75.41,74.82,77.45,74.82,-,-1.51%
7-Aug-13,76.57,76.85,80.66,76.56,-,1.38%
6-Aug-13,75.53,70.22,76.25,69.72,-,8.30%
5-Aug-13,69.74,71.39,72.13,69.11,-,-0.88%
2-Aug-13,70.36,70.65,70.94,68.4,-,-1.04%
1-Aug-13,71.1,71.49,71.64,70.72,-,-2.71%
31-Jul-13,73.08,74.51,75.48,71.88,-,-1.71%
30-Jul-13,74.35,76.54,77.99,74.17,-,-3.00%
29-Jul-13,76.65,79.27,79.3,76.23,-,0.14%
26-Jul-13,76.54,77.16,78.8,76.43,-,-0.26%
25-Jul-13,76.74,77.43,78.51,75.38,-,-0.08%
24-Jul-13,76.8,74.47,78.48,74.47,-,2.33%
23-Jul-13,75.05,72.27,75.71,71.47,-,3.53%
22-Jul-13,72.49,74.64,76.29,72.06,-,-1.56%
19-Jul-13,73.64,74.55,75.94,71.15,-,-1.39%
18-Jul-13,74.68,75.62,76.01,72.77,-,-3.09%
17-Jul-13,77.06,79.62,80.03,75.62,-,-4.68%
16-Jul-13,80.84,76.36,81.7,75.88,-,6.06%
15-Jul-13,76.22,76.33,77.92,74.91,-,0.11%
12-Jul-13,76.14,77.19,80.11,75.64,-,-1.32%
11-Jul-13,77.16,75.96,78.29,75.39,-,-2.99%
10-Jul-13,79.54,78.86,82.05,78.84,-,4.77%
9-Jul-13,75.92,74.13,76.08,73.24,-,0.57%
8-Jul-13,75.49,77.53,77.74,75,-,-2.48%
5-Jul-13,77.41,81.15,82.12,77.41,-,-6.42%
3-Jul-13,82.72,84.37,84.73,82.19,-,-1.17%
2-Jul-13,83.7,84.45,84.86,82.11,-,-1.40%
1-Jul-13,84.89,86.16,86.34,81.92,-,-1.91%
28-Jun-13,86.54,87.05,87.51,84.81,-,0.57%
27-Jun-13,86.05,88.31,88.9,84.91,-,-5.19%
26-Jun-13,90.76,91.72,93.03,90.44,-,-4.29%
25-Jun-13,94.83,97.18,98.42,93.67,-,-6.04%
24-Jun-13,100.93,100.86,103.18,98.55,-,5.03%
21-Jun-13,96.1,97.29,100.27,95,-,-4.83%
20-Jun-13,100.98,92.5,103.42,91.68,-,13.99%
19-Jun-13,88.59,90.63,91.03,85.85,-,-1.56%
18-Jun-13,89.99,90.17,91.01,89.42,-,-0.51%
17-Jun-13,90.45,91.85,92.41,89.75,-,-3.64%
14-Jun-13,93.87,95.34,95.34,91.37,-,-1.27%
13-Jun-13,95.08,100.12,102.46,94.86,-,-6.57%
12-Jun-13,101.77,92.62,103.28,92.58,-,10.24%
11-Jun-13,92.32,86.77,92.85,85.99,-,11.31%
10-Jun-13,82.94,84.67,86.06,82.52,-,-1.48%
7-Jun-13,84.19,90.98,90.98,84.19,-,-8.40%
6-Jun-13,91.91,93.02,98.45,91.89,-,-1.36%
5-Jun-13,93.18,88.38,93.89,87.49,-,6.63%
4-Jun-13,87.39,86.54,89.66,85.85,-,0.46%
3-Jun-13,86.99,84.79,91.48,84.71,-,2.50%
31-May-13,84.87,81,85.41,78.65,-,5.80%
30-May-13,80.22,81.87,82.48,79.03,-,-1.84%
29-May-13,81.72,83.65,85.42,81.22,-,-1.13%
28-May-13,82.65,83.39,83.87,81.82,-,-1.47%
24-May-13,83.88,88.33,88.71,83.34,-,-4.03%
23-May-13,87.4,92.31,93.71,87.03,-,-0.94%
22-May-13,88.23,86.04,89.79,85.51,-,0.22%
21-May-13,88.04,84.9,88.39,84.53,-,3.56%
20-May-13,85.01,86.72,86.72,84.05,-,1.20%
17-May-13,84,83.15,84.79,82.86,-,-0.59%
16-May-13,84.5,84.37,84.97,81.87,-,1.62%
15-May-13,83.15,84.06,84.76,81.96,-,3.36%
10-May-13,80.45,80.99,82.26,79.46,-,-0.85%
9-May-13,81.14,80.16,82.55,79.52,-,1.67%
8-May-13,79.81,78.96,81.42,78.11,-,1.20%
7-May-13,78.86,78.21,79.9,77.17,-,-1.15%
6-May-13,79.78,82.57,82.61,78.82,-,-1.40%
3-May-13,80.91,81.55,82.81,80.69,-,-3.47%
2-May-13,83.82,86.25,86.77,83.29,-,-4.87%
1-May-13,88.11,84.35,88.22,83.87,-,5.57%
30-Apr-13,83.46,83.74,85.73,83,-,-1.14%
29-Apr-13,84.42,85.33,85.73,82.33,-,-0.79%
26-Apr-13,85.09,87.04,88.51,84.27,-,-0.93%
25-Apr-13,85.89,83.38,86.69,82.16,-,1.06%
